Time;Push Pull #1 (14649);Push Pull #1 (14649) - Setpoint;Push Pull #1 (10);Push Pull #1 (10) - Setpoint;Flow Unit #1 [Push Pull #1 (14649)];Flow Unit #1 [Push Pull #1 (14649)] - Setpoint;Flow Unit #1 [Push Pull #1 (14649)] - Air detected;Link (12501) TTL #1 - Event;Link (12501) TTL #1 - Mode;Link (12501) TTL #2 - Event;Link (12501) TTL #2 - Mode;Link (1) TTL #1 - Event;Link (1) TTL #1 - Mode;Link (1) TTL #2 - Event;Link (1) TTL #2 - Mode
2024-04-06 14:20:56.872;-299.2;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:56.962;-299.8;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:57.062;-299.8;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:57.172;-299.2;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:57.263;-299.8;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:57.368;-300.4;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:57.460;-299.8;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:57.569;-300.4;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:57.668;-300.4;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:57.760;-300.4;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:57.868;-300.4;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:57.964;-300.4;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:58.076;-300.4;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:58.165;-300.4;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:58.258;-300.4;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:58.375;-300.4;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:58.465;-300.4;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:58.576;-300.4;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:58.665;-300.4;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:58.757;-300.4;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:58.866;-300.4;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:58.966;-300.4;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:59.076;-300.4;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:59.168;-300.4;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:59.265;-300.4;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:59.366;-300.4;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:59.467;-300.4;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:59.557;-300.4;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:59.667;-300.4;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:59.766;-300.4;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:59.872;-300.4;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:20:59.966;-300.4;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:21:00.067;-300.4;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:21:00.167;-300.4;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:21:00.257;-300.4;-300.0;NaN;10.0;0.0;0.0;1;0;;0;;0;;0;
2024-04-06 14:21:00.367;-300.4;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:21:00.468;-300.4;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:21:00.577;-300.4;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:21:00.668;-300.4;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:21:00.758;-298.5;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:21:00.858;-244.9;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:21:00.968;0.0;-300.0;NaN;10.0;0.0;0.0;1;0;;0;;0;;0;
2024-04-06 14:21:01.058;0.0;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:21:01.174;0.6;-300.0;NaN;10.0;0.0;0.0;1;0;;0;;0;;0;
2024-04-06 14:21:01.262;0.0;-300.0;NaN;10.0;0.0;0.0;1;0;;0;;0;;0;
2024-04-06 14:21:01.368;0.0;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:21:01.468;0.6;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:21:01.559;0.0;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:21:01.669;0.0;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:21:01.759;0.0;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:21:01.869;0.0;-300.0;NaN;10.0;0.0;0.0;1;0;;0;;0;;0;
2024-04-06 14:21:01.961;0.0;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:21:02.069;0.6;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:21:02.170;0.0;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:21:02.261;0.0;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:21:02.369;0.6;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:21:02.469;0.0;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:21:02.575;0.0;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:21:02.665;0.6;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:21:02.765;0.6;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:21:02.875;0.0;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:21:02.965;0.0;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:21:03.076;0.0;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:21:03.166;0.6;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:21:03.265;0.0;-300.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:21:03.375;1.9;0.0;NaN;10.0;0.0;0.0;1;0;;0;;0;;0;
2024-04-06 14:21:03.467;1.9;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:21:03.576;1.9;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:21:03.666;3.2;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:21:03.766;85.8;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:21:03.867;78.9;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:21:03.977;63.7;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:21:04.077;53.7;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:21:04.167;47.3;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:21:04.258;39.8;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:21:04.368;32.8;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:21:04.467;28.4;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:21:04.557;24.0;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:21:04.664;19.6;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:21:04.764;16.4;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:21:04.875;13.9;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:21:04.965;11.4;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:21:05.075;9.5;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:21:05.165;8.2;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:21:05.265;6.9;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:21:05.376;5.7;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:21:05.469;4.4;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:21:05.559;3.8;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:21:05.669;3.2;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:21:05.759;2.5;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:21:05.869;1.9;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:21:05.969;1.9;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:21:06.060;1.3;0.0;NaN;10.0;0.0;0.0;1;0;;0;;0;;0;
2024-04-06 14:21:06.170;1.3;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
