Time;Push Pull #1 (14649);Push Pull #1 (14649) - Setpoint;Push Pull #1 (10);Push Pull #1 (10) - Setpoint;Flow Unit #1 [Push Pull #1 (14649)];Flow Unit #1 [Push Pull #1 (14649)] - Setpoint;Flow Unit #1 [Push Pull #1 (14649)] - Air detected;Link (12501) TTL #1 - Event;Link (12501) TTL #1 - Mode;Link (12501) TTL #2 - Event;Link (12501) TTL #2 - Mode;Link (1) TTL #1 - Event;Link (1) TTL #1 - Mode;Link (1) TTL #2 - Event;Link (1) TTL #2 - Mode
2024-04-06 14:34:46.093;1.9;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:46.203;1.9;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:46.296;1.3;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:46.391;0.6;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:46.503;0.6;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:46.598;0.6;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:46.694;0.6;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:46.789;-481.0;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:46.901;-480.3;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:46.996;-479.1;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:47.089;-478.4;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:47.201;-477.2;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:47.297;-476.5;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:47.390;-476.5;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:47.502;-476.5;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:47.597;-476.5;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:47.693;-475.9;-500.0;NaN;10.0;0.0;0.0;1;0;;0;;0;;0;
2024-04-06 14:34:47.802;-475.9;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:47.896;-476.5;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:47.992;-475.9;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:48.104;-475.3;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:48.197;-475.3;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:48.293;-475.3;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:48.404;-475.3;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:48.498;-475.3;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:48.593;-475.3;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:48.689;-475.3;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:48.801;-475.3;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:48.896;-475.3;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:48.991;-475.3;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:49.102;-475.3;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:49.197;-475.3;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:49.290;-475.3;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:49.400;-474.6;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:49.496;-474.6;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:49.591;-475.3;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:49.702;-474.6;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:49.798;-474.6;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:49.893;-474.6;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:50.004;-474.6;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:50.098;-475.3;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:50.192;-474.6;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:50.302;-474.6;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:50.397;-475.3;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:50.492;-475.3;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:50.602;-475.3;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:50.696;-474.6;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:50.791;-474.6;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:50.903;-474.0;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:50.997;-474.0;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:51.093;-474.0;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:51.205;-474.0;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:51.300;-474.0;-500.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:51.394;-474.0;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:51.506;298.5;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:51.601;296.7;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:51.695;296.0;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:51.790;296.0;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:51.900;295.4;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:51.996;294.8;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:52.090;294.1;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:52.201;293.5;0.0;NaN;10.0;0.0;0.0;1;0;;0;;0;;0;
2024-04-06 14:34:52.296;293.5;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:52.391;251.8;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:52.503;1.9;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:52.598;1.9;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:52.694;2.5;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:52.790;1.9;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:52.900;2.5;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:52.995;2.5;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:53.089;2.5;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:53.200;1.9;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:53.296;1.9;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:53.391;1.9;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:53.503;1.9;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:53.599;2.5;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:53.695;1.9;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:53.789;1.9;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:53.899;1.9;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:53.992;1.9;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:54.103;1.9;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:54.199;1.9;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:54.295;1.9;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
2024-04-06 14:34:54.390;1.9;0.0;NaN;10.0;-0.1;-0.1;1;0;;0;;0;;0;
